dataset,hardness_metric,seed,weighting_strategy,overall_similarity,mean_ks_statistic,std_ks_statistic,mean_ks_pvalue
ILPD,feature_F1,116740,self_paced,0.637000225886605,0.362999774113395,0.2575012514487164,0.10534522971599666
ILPD,feature_F1,26226,curriculum,0.65292523153377,0.3470747684662299,0.24880731362071154,0.10526317092107056
Hypothyroid,feature_LSR,116740,self_paced,0.6932819287197111,0.3067180712802889,0.3056804426069989,0.10526315789473684
ILPD,feature_F1,26226,static,0.6375272946314283,0.3624727053685716,0.27689468464396394,0.13121192548467625
ILPD,feature_F1,26226,self_paced,0.6491228070175439,0.3508771929824562,0.2810140177844839,0.10526591303088928
ILPD,feature_F2,670488,curriculum,0.5908817107145546,0.4091182892854454,0.2771624602519577,0.10526315789534643
ILPD,feature_F2,670488,static,0.6118891649725172,0.38811083502748284,0.2614854954352105,0.10535780268936278
ILPD,feature_F2,670488,self_paced,0.582185076424968,0.41781492357503197,0.2710943613747659,0.1052631578947522
ILPD,feature_F2,116740,curriculum,0.6337625178826897,0.36623748211731044,0.2554589089473355,0.10533422475531842
ILPD,feature_F2,116740,static,0.6266847375950606,0.37331526240493934,0.23403948362311774,0.10526321847785941
ILPD,feature_F2,116740,self_paced,0.6263082599201866,0.37369174007981326,0.24224580540974372,0.10526523756541144
ILPD,feature_F2,26226,curriculum,0.6443415405466456,0.3556584594533544,0.28395890957621667,0.10784388403258188
Hypothyroid,feature_LSR,26226,curriculum,0.7036675214718932,0.29633247852810685,0.3159958835397397,0.10526931270374769
ILPD,feature_F2,26226,static,0.6398991039831339,0.3601008960168662,0.2797338670584175,0.12159535512945235
ILPD,feature_F2,26226,self_paced,0.6388073187259996,0.3611926812740004,0.2491090956887857,0.10526315861036148
ILPD,feature_F3,670488,curriculum,0.576650854604322,0.4233491453956781,0.26776634205378375,0.10526315789473939
ILPD,feature_F3,670488,static,0.5595211203975604,0.4404788796024396,0.2698288011580314,0.10526315789473714
ILPD,feature_F3,670488,self_paced,0.614788043069046,0.38521195693095406,0.26320304664052074,0.10526666503163287
ILPD,feature_F3,116740,curriculum,0.5799262103757247,0.4200737896242753,0.24713053901332738,0.10526321408769972
ILPD,feature_F3,116740,static,0.5685189368270461,0.4314810631729539,0.24578795305606158,0.10526364231919925
ILPD,feature_F3,116740,self_paced,0.6238611550335066,0.37613884496649347,0.23969150052593902,0.10526315793421857
Hypothyroid,feature_LSR,26226,static,0.6935494187905961,0.30645058120940405,0.31578844958438884,0.10526315789496328
ILPD,feature_F3,26226,curriculum,0.5733378510654319,0.4266621489345681,0.24783777826764894,0.10526315789473684
ILPD,feature_F3,26226,static,0.569083653339357,0.430916346660643,0.24968072626750376,0.10526315789473684
ILPD,feature_F3,26226,self_paced,0.6200587305172803,0.3799412694827197,0.26835032889673754,0.10526331076938464
ILPD,feature_F4,670488,curriculum,0.5707778028762894,0.42922219712371057,0.2762805727557747,0.10526315789473684
ILPD,feature_F4,670488,static,0.564038852496047,0.43596114750395304,0.27701034933287905,0.10526315789473684
ILPD,feature_F4,670488,self_paced,0.6085761614336269,0.391423838566373,0.2604525777009945,0.10526315789484986
ILPD,feature_F4,116740,curriculum,0.6107220841804081,0.38927791581959187,0.23465848340827355,0.10526315789650358
ILPD,feature_F4,116740,static,0.6206987425645659,0.37930125743543414,0.24496398748022635,0.1052666650401976
ILPD,feature_F4,116740,self_paced,0.6167833747458777,0.3832166252541224,0.23745635691448272,0.10526315790433233
Hypothyroid,feature_LSR,26226,self_paced,0.6060103855927522,0.39398961440724783,0.3454132864453081,0.10526315789473684
ILPD,feature_F4,26226,curriculum,0.6333860402078157,0.3666139597921843,0.2798724653243996,0.10526361805468602
ILPD,feature_F4,26226,static,0.6298471500640012,0.3701528499359988,0.2539108456644545,0.10527129937650999
ILPD,feature_F4,26226,self_paced,0.6124538814848278,0.38754611851517207,0.2480532863280829,0.10526319517365539
KidneyDisease,,670488,static,0.8571428571428571,0.14285714285714285,0.20256037934320473,0.5438898162868565
KidneyDisease,,116740,static,0.8624338624338624,0.1375661375661376,0.19439826343086794,0.5734123874734199
KidneyDisease,,26226,static,0.8654970760233918,0.13450292397660818,0.20540319526063802,0.5655030767964188
KidneyDisease,relative_entropy,670488,curriculum,0.8464216095795043,0.15357839042049568,0.2097862855934333,0.5425705618855712
KidneyDisease,relative_entropy,670488,static,0.8471177944862155,0.15288220551378445,0.21201682403621613,0.5428135893393624
KidneyDisease,relative_entropy,670488,self_paced,0.8611807296017822,0.13881927039821776,0.19515730677495502,0.5432310474586085
KidneyDisease,relative_entropy,116740,curriculum,0.8057644110275689,0.19423558897243107,0.26894746586486407,0.5125221568506337
KidneyDisease,relative_entropy,116740,static,0.8476747424115846,0.15232525758841547,0.21265302731930188,0.5651537357980007
KidneyDisease,relative_entropy,116740,self_paced,0.8734335839598998,0.12656641604010024,0.17930814983748916,0.5695141254093783
KidneyDisease,relative_entropy,26226,curriculum,0.8703703703703705,0.12962962962962962,0.18307465829221617,0.5560551623099862
KidneyDisease,relative_entropy,26226,static,0.8570036201615148,0.14299637983848507,0.20390427561927857,0.5665793905978693
KidneyDisease,relative_entropy,26226,self_paced,0.8742690058479534,0.12573099415204678,0.18349743781038544,0.5560555443908045
Hypothyroid,feature_Harmfulness,670488,curriculum,0.6313056422959952,0.3686943577040048,0.35713195751157295,0.15789473684210528
KidneyDisease,pca_contribution,670488,curriculum,0.8698134224450014,0.1301865775549986,0.18684969990040792,0.551286713419332
KidneyDisease,pca_contribution,670488,static,0.8511556669451408,0.1488443330548594,0.19962747427761415,0.5434632785502478
KidneyDisease,pca_contribution,670488,self_paced,0.7826510721247564,0.21734892787524362,0.2868584606307199,0.4894463559859819
KidneyDisease,pca_contribution,116740,curriculum,0.8781676413255359,0.12183235867446394,0.17473281450911363,0.5679088799305255
KidneyDisease,pca_contribution,116740,static,0.876357560568087,0.12364243943191312,0.18326136423821995,0.5815795184176007
KidneyDisease,pca_contribution,116740,self_paced,0.8027011974380396,0.19729880256196045,0.26076421415408596,0.5114139860410237
KidneyDisease,pca_contribution,26226,curriculum,0.8767752715121135,0.12322472848788636,0.16908426728088247,0.5717625962853049
KidneyDisease,pca_contribution,26226,static,0.8780284043441938,0.12197159565580618,0.2002741876170849,0.584992869941631
KidneyDisease,pca_contribution,26226,self_paced,0.8128654970760234,0.1871345029239766,0.26584595279116907,0.5034899676678185
KidneyDisease,feature_kDN,670488,curriculum,0.8615984405458089,0.13840155945419103,0.19006587475909248,0.5431230961913284
KidneyDisease,feature_kDN,670488,static,0.8780284043441938,0.12197159565580618,0.17047622404699717,0.5634729245016383
KidneyDisease,feature_kDN,670488,self_paced,0.8471177944862155,0.15288220551378445,0.21543961342776513,0.5450851225308595
KidneyDisease,feature_kDN,116740,curriculum,0.8714842662211084,0.12851573377889167,0.18041212435727413,0.5680424178422318
KidneyDisease,feature_kDN,116740,static,0.8944583681425786,0.10554163185742133,0.15158885611731934,0.5955163136134832
KidneyDisease,feature_kDN,116740,self_paced,0.8744082428292955,0.12559175717070453,0.1804959230475384,0.5728456048522329
KidneyDisease,feature_kDN,26226,curriculum,0.863965469228627,0.13603453077137287,0.19810207894117882,0.5587852354122674
KidneyDisease,feature_kDN,26226,static,0.8755221386800335,0.12447786131996656,0.19322651905348456,0.651532720937859
Hypothyroid,feature_Harmfulness,670488,static,0.6929330286272526,0.30706697137274747,0.34512350221663257,0.15789473684210525
KidneyDisease,feature_kDN,26226,self_paced,0.8688387635756056,0.13116123642439434,0.1939112803363939,0.5587793502711814
KidneyDisease,feature_DS,670488,curriculum,0.8606237816764132,0.13937621832358676,0.192610900298321,0.5428149094802134
KidneyDisease,feature_DS,670488,static,0.8514341409078251,0.14856585909217487,0.19345664554683586,0.5428135132591771
KidneyDisease,feature_DS,670488,self_paced,0.8589529379003062,0.14104706209969367,0.20081998784480057,0.542209242815774
KidneyDisease,feature_DS,116740,curriculum,0.8770537454747981,0.12294625452520189,0.1867033454188965,0.5685065001019541
KidneyDisease,feature_DS,116740,static,0.884433305485937,0.11556669451406294,0.15895058636837092,0.5696501831710867
KidneyDisease,feature_DS,116740,self_paced,0.8512949039264829,0.14870509607351712,0.21227900489392876,0.5664597483893834
KidneyDisease,feature_DS,26226,curriculum,0.874269005847953,0.12573099415204678,0.19146831646098036,0.5569306405189876
KidneyDisease,feature_DS,26226,static,0.8936229462545253,0.10637705374547479,0.1487946344786507,0.5665887269494482
KidneyDisease,feature_DS,26226,self_paced,0.8563074352548036,0.14369256474519634,0.20206342066137536,0.5549433832339853
KidneyDisease,feature_DCP,670488,curriculum,0.7986633249791143,0.20133667502088556,0.2681046310504158,0.5593745603965053
KidneyDisease,feature_DCP,670488,static,0.7869674185463659,0.21303258145363407,0.28008334721432504,0.4892552967107223
KidneyDisease,feature_DCP,670488,self_paced,0.8390420495683654,0.16095795043163463,0.22970177635017444,0.5428139052136542
KidneyDisease,feature_DCP,116740,curriculum,0.7795878585352269,0.22041214146477306,0.296247873464405,0.592683822664487
KidneyDisease,feature_DCP,116740,static,0.7859927596769701,0.21400724032302976,0.28443753681915995,0.5089224897771739
KidneyDisease,feature_DCP,116740,self_paced,0.8784461152882205,0.12155388471177946,0.18264251476204924,0.5773911228794463
KidneyDisease,feature_DCP,26226,curriculum,0.7802840434419382,0.21971595655806184,0.2960767596851967,0.590379534259285
KidneyDisease,feature_DCP,26226,static,0.8025619604566973,0.1974380395433027,0.26175382283044096,0.5005264180393408
Hypothyroid,feature_Harmfulness,670488,self_paced,0.6964685495641657,0.3035314504358344,0.32158345690260975,0.15789473684210525
KidneyDisease,feature_DCP,26226,self_paced,0.8827624617098301,0.11723753829016986,0.19368459681486436,0.5967274544343745
KidneyDisease,feature_TD_P,670488,curriculum,0.8688387635756056,0.1311612364243943,0.20085531796756168,0.5663812766476168
KidneyDisease,feature_TD_P,670488,static,0.7812587023113339,0.2187412976886661,0.282983604888674,0.4892552967107223
KidneyDisease,feature_TD_P,670488,self_paced,0.8507379560011139,0.1492620439988861,0.20695046924100247,0.5428141876984026
KidneyDisease,feature_TD_P,116740,curriculum,0.7144249512670564,0.2855750487329434,0.2909248688703332,0.4211350420326265
KidneyDisease,feature_TD_P,116740,static,0.7864104706209969,0.21358952937900302,0.2836892588692784,0.5089224897771739
KidneyDisease,feature_TD_P,116740,self_paced,0.8685602896129212,0.13143971038707883,0.19453663655459608,0.5734297898904256
KidneyDisease,feature_TD_P,26226,curriculum,0.7635756056808688,0.23642439431913118,0.31336376946164735,0.5734106921256779
KidneyDisease,feature_TD_P,26226,static,0.7844611528822054,0.21553884711779447,0.28962403316085944,0.49982030802276695
KidneyDisease,feature_TD_P,26226,self_paced,0.870648844333055,0.1293511556669451,0.19997600916528885,0.5622332372645628
KidneyDisease,feature_TD_U,670488,curriculum,0.7794486215538847,0.22055137844611525,0.30654468960627274,0.5813008248442704
KidneyDisease,feature_TD_U,670488,static,0.7829295460874409,0.2170704539125591,0.28595845678600285,0.48944601726301357
KidneyDisease,feature_TD_U,670488,self_paced,0.8571428571428571,0.14285714285714285,0.19463308062083207,0.5431082768284745
KidneyDisease,feature_TD_U,116740,curriculum,0.7898913951545531,0.21010860484544694,0.2891033206935708,0.5951713140221297
KidneyDisease,feature_TD_U,116740,static,0.790448343079922,0.20955165692007796,0.2801362251235555,0.5089224897771739
KidneyDisease,feature_TD_U,116740,self_paced,0.8855472013366751,0.11445279866332499,0.16854209558152228,0.5809800659280238
KidneyDisease,feature_TD_U,26226,curriculum,0.7951824004455584,0.20481759955444168,0.2835171299643161,0.5679203464987401
Hypothyroid,feature_Harmfulness,116740,curriculum,0.5486570253941118,0.4513429746058883,0.3663941026367301,0.10526315789473684
KidneyDisease,feature_TD_U,26226,static,0.79838485101643,0.20161514898357003,0.27334123860666326,0.49982030802276695
KidneyDisease,feature_TD_U,26226,self_paced,0.8493455861876914,0.15065441381230854,0.2122892333413041,0.5683924689674605
KidneyDisease,feature_CL,670488,curriculum,0.8699526594263436,0.13004734057365638,0.17708809368895786,0.5426397555967934
KidneyDisease,feature_CL,670488,static,0.8595098858256752,0.1404901141743247,0.19542613448129525,0.5428137326825913
KidneyDisease,feature_CL,670488,self_paced,0.7855750487329435,0.21442495126705655,0.28568266387018554,0.49018208087842935
KidneyDisease,feature_CL,116740,curriculum,0.8737120579225843,0.12628794207741578,0.18850085398754823,0.5679816341911292
KidneyDisease,feature_CL,116740,static,0.8909774436090224,0.10902255639097742,0.15695559359169362,0.5719818710740157
KidneyDisease,feature_CL,116740,self_paced,0.810916179337232,0.18908382066276805,0.2677808434238128,0.5152565763082273
KidneyDisease,feature_CL,26226,curriculum,0.8680033416875523,0.13199665831244778,0.19350734685394005,0.5560573749509858
KidneyDisease,feature_CL,26226,static,0.8664717348927875,0.13352826510721247,0.19033374500773817,0.5560738693601974
KidneyDisease,feature_CL,26226,self_paced,0.847953216374269,0.15204678362573099,0.20698437830290425,0.5111762510885441
KidneyDisease,feature_CLD,670488,curriculum,0.8572820941241993,0.1427179058758006,0.2015238742513944,0.5428284944867425
KidneyDisease,feature_CLD,670488,static,0.876496797549429,0.12350320245057085,0.17355374489566008,0.5444340766092397
KidneyDisease,feature_CLD,670488,self_paced,0.8395989974937342,0.16040100250626566,0.22628626971960195,0.5428135607453728
KidneyDisease,feature_CLD,116740,curriculum,0.8759398496240601,0.12406015037593986,0.17797536529588934,0.5756825487454379
KidneyDisease,feature_CLD,116740,static,0.8607630186577555,0.1392369813422445,0.2032832270747958,0.589968947560157
KidneyDisease,feature_CLD,116740,self_paced,0.8614592035644667,0.13854079643553327,0.1989016726596784,0.5651591598831365
Hypothyroid,feature_Harmfulness,116740,static,0.552372811378795,0.44762718862120504,0.36500045187708624,0.10526315789473684
KidneyDisease,feature_CLD,26226,curriculum,0.8842940685045948,0.11570593149540515,0.15689283358954295,0.5622675037413086
KidneyDisease,feature_CLD,26226,static,0.8778891673628514,0.12211083263714842,0.18505040080016597,0.5562891295983824
KidneyDisease,feature_CLD,26226,self_paced,0.8686995265942635,0.13130047340573656,0.1907355565092304,0.5560625158423838
Haberman,,670488,static,0.7555403764420158,0.24445962355798423,0.18028271236315374,0.12750975704880846
KidneyDisease,feature_MV,670488,curriculum,0.8691172375382902,0.13088276246170982,0.19150678912378494,0.5456376725421602
Haberman,,116740,static,0.7105343047966,0.2894656952034001,0.17744896616202271,0.11654494905906335
KidneyDisease,feature_MV,670488,static,0.8674463937621832,0.13255360623781676,0.18252231691850127,0.5448416572159583
KidneyDisease,feature_MV,670488,self_paced,0.8305485937064884,0.16945140629351155,0.23593261739393714,0.5425707084493512
Haberman,,26226,static,0.703476017000607,0.2965239829993928,0.17812288752284255,0.11809974065664883
KidneyDisease,feature_MV,116740,curriculum,0.8792815371762742,0.12071846282372597,0.16614805409003286,0.5695330935513039
Haberman,relative_entropy,670488,curriculum,0.5822707953855495,0.41772920461445057,0.2918085783808312,0.11728160791073759
KidneyDisease,feature_MV,116740,static,0.8643831801726539,0.13561681982734614,0.1881429116239106,0.565153735798442
KidneyDisease,feature_MV,116740,self_paced,0.8533834586466166,0.14661654135338348,0.20822982499696244,0.5678816019253083
Haberman,relative_entropy,670488,static,0.5872799028536734,0.4127200971463266,0.28309795523775616,0.11114533420815059
KidneyDisease,feature_MV,26226,curriculum,0.8709273182957393,0.12907268170426064,0.19195675038811272,0.5604186590758491
Haberman,relative_entropy,670488,self_paced,0.6183970856102003,0.38160291438979965,0.24258711999599974,0.11145584959871366
KidneyDisease,feature_MV,26226,static,0.8737120579225843,0.12628794207741575,0.18599861550155017,0.5573318848650576
Haberman,relative_entropy,116740,curriculum,0.6158166363084396,0.3841833636915604,0.2559135970961221,0.11115590085132847
