dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference
Vertebral,feature_F4,26226,static,0.8783301977760509,0.2289558484969336,0.21217286465314752,0.0,0.0005339326141542611,0.01678298384378607
ILPD,feature_LSC,670488,curriculum,0.8453169845686255,0.5110899671266615,0.41323316220983347,0.0008173888080362168,0.000641959654672669,0.09785680491682808
Vertebral,feature_F4,26226,self_paced,0.8893236394796609,0.2289558484969336,0.2162303186809458,0.0,0.00042432471231828634,0.01272552981598779
ILPD,feature_LSC,670488,static,0.8366190604182244,0.5110899671266615,0.3987093773063406,0.0008173888080362168,0.0015900825509050946,0.11238058982032095
ILPD,feature_LSC,670488,self_paced,0.8468959470680862,0.5110899671266615,0.40710475663153733,0.0008173888080362168,0.0017836704423272235,0.10398521049512421
ILPD,feature_LSC,116740,curriculum,0.839712085297267,0.5142938795397011,0.4124265419251889,0.0008515932405845097,0.008216524492448559,0.10186733761451217
ILPD,feature_LSC,116740,static,0.8350559708753458,0.5142938795397011,0.39135599244255737,0.0008515932405845097,0.00018112124326372204,0.1229378870971437
ILPD,feature_LSC,116740,self_paced,0.8372416945285693,0.5142938795397011,0.3889307433951323,0.0008515932405845097,0.004057872738557514,0.1253631361445688
ILPD,feature_LSC,26226,curriculum,0.8371561170784744,0.5087171291129912,0.4102099793578011,9.196342582739448e-05,0.0021222491180507745,0.09850714975519004
ILPD,feature_LSC,26226,static,0.8351883039550493,0.5087171291129912,0.410036519637942,9.196342582739448e-05,0.0017184408738338825,0.09868060947504914
Hypothyroid,feature_LSR,670488,self_paced,0.7777876480051223,0.33675638839170574,0.3089523074498598,8.640255986253359e-05,0.0027806548355581266,0.027804080941845943
ILPD,feature_LSC,26226,self_paced,0.8375077738790977,0.5087171291129912,0.38101814255529676,9.196342582739448e-05,0.002886164379916635,0.1276989865576944
ILPD,feature_LSR,670488,curriculum,0.8424870952617808,0.5110899671266615,0.3882592281726312,0.0008173888080362168,0.002884824136502042,0.12283073895403035
ILPD,feature_LSR,670488,static,0.8441333137441386,0.5110899671266615,0.4033614690537984,0.0008173888080362168,0.0076372281794012216,0.10772849807286317
ILPD,feature_LSR,670488,self_paced,0.8397636916419707,0.5110899671266615,0.39292431202463246,0.0008173888080362168,0.0007418910770015986,0.11816565510202909
ILPD,feature_LSR,116740,curriculum,0.841564724307231,0.5142938795397011,0.3907075014465022,0.0008515932405845097,0.0015348972286284436,0.12358637809319889
ILPD,feature_LSR,116740,static,0.828858224389132,0.5142938795397011,0.39068169596530294,0.0008515932405845097,0.0008557499293653477,0.12361218357439813
ILPD,feature_LSR,116740,self_paced,0.8288408427595452,0.5142938795397011,0.39047295027575785,0.0008515932405845097,0.000857799435860307,0.12382092926394322
ILPD,feature_LSR,26226,curriculum,0.8349907311598316,0.5087171291129912,0.3804220257472893,9.196342582739448e-05,0.0019297729859765302,0.12829510336570188
ILPD,feature_LSR,26226,static,0.8286194632042164,0.5087171291129912,0.38850018409691917,9.196342582739448e-05,0.0025101005924467058,0.120216945016072
Hypothyroid,feature_LSR,116740,curriculum,0.8340474090572735,0.3954090326277897,0.3290524382169794,4.9205967656114654e-05,0.0002893885225852132,0.06635659441081032
ILPD,feature_LSR,26226,self_paced,0.8348570479375798,0.5087171291129912,0.38544274134157597,9.196342582739448e-05,0.0018611740632492916,0.1232743877714152
ILPD,feature_Harmfulness,670488,curriculum,0.8025460132925661,0.5110899671266615,0.38122318747222,0.0008173888080362168,0.0007857798364377704,0.12986677965444154
ILPD,feature_Harmfulness,670488,static,0.7995064221462517,0.5110899671266615,0.3740289888971288,0.0008173888080362168,0.0007798002491811848,0.13706097822953273
ILPD,feature_Harmfulness,670488,self_paced,0.8438711207969558,0.5110899671266615,0.38832236943629966,0.0008173888080362168,0.00209415050582115,0.12276759769036188
ILPD,feature_Harmfulness,116740,curriculum,0.7897704743994541,0.5142938795397011,0.37384295059633676,0.0008515932405845097,0.0007124253455786028,0.1404509289433643
ILPD,feature_Harmfulness,116740,static,0.7889936939217396,0.5142938795397011,0.3751588880843609,0.0008515932405845097,0.0004680660097360077,0.1391349914553402
ILPD,feature_Harmfulness,116740,self_paced,0.8289076431974365,0.5142938795397011,0.3841575528415935,0.0008515932405845097,0.003946145949237461,0.1301363266981076
ILPD,feature_Harmfulness,26226,curriculum,0.7925756546640771,0.5087171291129912,0.3760339611237343,9.196342582739448e-05,0.000543177594405328,0.1326831679892569
Hypothyroid,feature_LSR,116740,static,0.8295417762490179,0.3954090326277897,0.3310148104429065,4.9205967656114654e-05,4.7015789030891225e-05,0.06439422218488322
ILPD,feature_Harmfulness,26226,static,0.7916297185696041,0.5087171291129912,0.3758678934850866,9.196342582739448e-05,0.00014224648007804175,0.13284923562790457
ILPD,feature_Harmfulness,26226,self_paced,0.8235153019542332,0.5087171291129912,0.381010938497466,9.196342582739448e-05,0.0011908623516733643,0.12770619061552518
ILPD,feature_F1,670488,curriculum,0.8485554367823857,0.5110899671266615,0.4175286313253448,0.0008173888080362168,0.000286464132083681,0.09356133580131676
ILPD,feature_F1,670488,static,0.8509679419932716,0.5110899671266615,0.4224227490159112,0.0008173888080362168,0.0010642371475157232,0.08866721811075035
ILPD,feature_F1,670488,self_paced,0.8473542214626734,0.5110899671266615,0.39302891008308105,0.0008173888080362168,0.001570995068164277,0.1180610570435805
ILPD,feature_F1,116740,curriculum,0.829183409235829,0.5142938795397011,0.3971766310781997,0.0008515932405845097,0.0015445438398006808,0.11711724846150134
ILPD,feature_F1,116740,static,0.8316481983318311,0.5142938795397011,0.3920556954858214,0.0008515932405845097,0.0003321335724650187,0.12223818405387965
ILPD,feature_F1,116740,self_paced,0.8416930609002171,0.5142938795397011,0.41109055356051316,0.0008515932405845097,0.0034970355862109907,0.10320332597918791
ILPD,feature_F1,26226,curriculum,0.835809347141505,0.5087171291129912,0.4013283455659244,9.196342582739448e-05,0.0030280555009620986,0.10738878354706677
Hypothyroid,feature_LSR,116740,self_paced,0.773809525455897,0.3954090326277897,0.34610572283985236,4.9205967656114654e-05,0.0006580263600997336,0.049303309787937344
ILPD,feature_F1,26226,static,0.8368399286384293,0.5087171291129912,0.40613371692701034,9.196342582739448e-05,0.0018661737378232665,0.10258341218598083
ILPD,feature_F1,26226,self_paced,0.8445089801972757,0.5087171291129912,0.42057428856676754,9.196342582739448e-05,0.0018552521433334523,0.08814284054622362
ILPD,feature_F2,670488,curriculum,0.8436317367082986,0.5110899671266615,0.39595566891420725,0.0008173888080362168,0.002463653286587513,0.1151342982124543
ILPD,feature_F2,670488,static,0.8414425525601765,0.5110899671266615,0.4004894618643342,0.0008173888080362168,0.0008355915101836433,0.11060050526232734
ILPD,feature_F2,670488,self_paced,0.8448458927830419,0.5110899671266615,0.39517202102709237,0.0008173888080362168,0.005867691312572488,0.11591794609956918
ILPD,feature_F2,116740,curriculum,0.8335062661020035,0.5142938795397011,0.4085530744582046,0.0008515932405845097,0.005219646226760199,0.10574080508149647
ILPD,feature_F2,116740,static,0.8284057092291612,0.5142938795397011,0.40508629087090126,0.0008515932405845097,0.0032417166572340176,0.10920758866879982
ILPD,feature_F2,116740,self_paced,0.8281312840500713,0.5142938795397011,0.40063046393978113,0.0008515932405845097,0.0031165992183897944,0.11366341559991994
ILPD,feature_F2,26226,curriculum,0.8415647099839202,0.5087171291129912,0.4189309212679239,9.196342582739448e-05,4.34952676064574e-05,0.08978620784506725
Hypothyroid,feature_LSR,26226,curriculum,0.8424929424496553,0.40050471046435204,0.32923060893129635,4.435293679571391e-05,0.0008063069266492463,0.07127410153305569
ILPD,feature_F2,26226,static,0.8287748420805108,0.5087171291129912,0.39706872454811043,9.196342582739448e-05,0.002618421168857239,0.11164840456488073
ILPD,feature_F2,26226,self_paced,0.8294412776021551,0.5087171291129912,0.3941731269037858,9.196342582739448e-05,0.00161189465960888,0.11454400220920535
ILPD,feature_F3,670488,curriculum,0.8317728799295782,0.5110899671266615,0.37917920162109064,0.0008173888080362168,0.0015545036607470487,0.1319107655055709
ILPD,feature_F3,670488,static,0.8172434230787048,0.5110899671266615,0.3712308629510466,0.0008173888080362168,0.001681314469081255,0.13985910417561492
ILPD,feature_F3,670488,self_paced,0.8404613458650562,0.5110899671266615,0.3989118770955109,0.0008173888080362168,0.0018695184154033147,0.11217809003115065
ILPD,feature_F3,116740,curriculum,0.8147884584974473,0.5142938795397011,0.37494037002286484,0.0008515932405845097,0.0003740037013232068,0.13935350951683623
ILPD,feature_F3,116740,static,0.8074017433412716,0.5142938795397011,0.3735364518283326,0.0008515932405845097,0.0013119440373846223,0.14075742771136845
ILPD,feature_F3,116740,self_paced,0.8352529132860628,0.5142938795397011,0.38631464333252535,0.0008515932405845097,0.001376578508880092,0.12797923620717572
Hypothyroid,feature_LSR,26226,static,0.8469250785206981,0.40050471046435204,0.3254496799769852,4.435293679571391e-05,0.0004695284665811636,0.07505503048736684
ILPD,feature_F3,26226,curriculum,0.8112367318576738,0.5087171291129912,0.373599258787269,9.196342582739448e-05,0.0001669754197179185,0.13511787032572214
ILPD,feature_F3,26226,static,0.808326848272258,0.5087171291129912,0.36834065562577756,9.196342582739448e-05,0.002600443198976499,0.1403764734872136
ILPD,feature_F3,26226,self_paced,0.8367683555664146,0.5087171291129912,0.3838895316486619,9.196342582739448e-05,0.002783346826268402,0.12482759746432925
ILPD,feature_F4,670488,curriculum,0.8458514351275629,0.5110899671266615,0.3983752703326316,0.0008173888080362168,0.00452826312063296,0.11271469679402996
ILPD,feature_F4,670488,static,0.8413263992132625,0.5110899671266615,0.3988391349209501,0.0008173888080362168,0.003507823820171847,0.11225083220571147
ILPD,feature_F4,670488,self_paced,0.8423160538724107,0.5110899671266615,0.3978671533111416,0.0008173888080362168,0.001442367402967298,0.11322281381551996
ILPD,feature_F4,116740,curriculum,0.8309834259712119,0.5142938795397011,0.3909900808690446,0.0008515932405845097,0.003601493758404323,0.1233037986706565
ILPD,feature_F4,116740,static,0.8310172624351945,0.5142938795397011,0.38764402407285425,0.0008515932405845097,0.002501297186144488,0.12664985546684682
ILPD,feature_F4,116740,self_paced,0.8308840158312049,0.5142938795397011,0.3941426469514912,0.0008515932405845097,0.0023257151985609965,0.12015123258820987
Hypothyroid,feature_LSR,26226,self_paced,0.8239205536877872,0.40050471046435204,0.3307648104143254,4.435293679571391e-05,0.0011257970376757657,0.06973990005002662
ILPD,feature_F4,26226,curriculum,0.8383542938981212,0.5087171291129912,0.4180951011907863,9.196342582739448e-05,0.0017135930132245228,0.09062202792220486
ILPD,feature_F4,26226,static,0.8279875199771596,0.5087171291129912,0.39264267182549073,9.196342582739448e-05,0.002384940220934659,0.11607445728750043
ILPD,feature_F4,26226,self_paced,0.8319848980836084,0.5087171291129912,0.3876683888073915,9.196342582739448e-05,0.0005937823327996835,0.12104874030559964
KidneyDisease,,670488,static,0.8017604165073643,0.16526004159388666,0.16780544720000423,0.00029455143612109577,0.002690883223021023,0.0025454056061175734
KidneyDisease,,116740,static,0.8083340817377576,0.16648192125313208,0.16326124882903487,0.0001700593509347186,0.0013987050408495805,0.0032206724240972096
KidneyDisease,,26226,static,0.8200622099310393,0.16829212600553764,0.17211741511858722,0.000449934750694325,0.006495127666468386,0.003825289113049579
KidneyDisease,relative_entropy,670488,curriculum,0.8080272806153826,0.16526004159388666,0.15076862124112708,0.00029455143612109577,0.004526428641378274,0.014491420352759576
KidneyDisease,relative_entropy,670488,static,0.8119329030015493,0.16526004159388666,0.15879241208261416,0.00029455143612109577,0.004183330854229573,0.006467629511272499
KidneyDisease,relative_entropy,670488,self_paced,0.8153353076497496,0.16526004159388666,0.1491326881739377,0.00029455143612109577,0.006635524650715132,0.016127353419948948
KidneyDisease,relative_entropy,116740,curriculum,0.8080152831118603,0.16648192125313208,0.16078676700189334,0.0001700593509347186,0.0021431951670292855,0.005695154251238732
KidneyDisease,relative_entropy,116740,static,0.8078797817668559,0.16648192125313208,0.1597107067783097,0.0001700593509347055,0.004939816122505453,0.0067712144748223735
KidneyDisease,relative_entropy,116740,self_paced,0.811404381393465,0.16648192125313208,0.16159407364188774,0.0001700593509347186,0.0013853437194485646,0.004887847611244334
KidneyDisease,relative_entropy,26226,curriculum,0.8123769907684687,0.16829212600553764,0.15382136823148262,0.000449934750694325,0.0008388962451413771,0.014470757774055015
KidneyDisease,relative_entropy,26226,static,0.7974018462915847,0.16829212600553764,0.1679653653377041,0.000449934750694325,0.001919662350464145,0.00032676066783354774
KidneyDisease,relative_entropy,26226,self_paced,0.8024776443723638,0.16829212600553764,0.16342270851912433,0.0004499347506943349,0.0026498704933370825,0.004869417486413313
Hypothyroid,feature_Harmfulness,670488,curriculum,0.8193255314996495,0.33675638839170574,0.3012775440739361,8.640255986253359e-05,0.0012000417576001812,0.03547884431776965
KidneyDisease,pca_contribution,670488,curriculum,0.8103819521585539,0.16526004159388666,0.16026366868751715,0.00029455143612109577,0.006348287097726282,0.004996372906369506
KidneyDisease,pca_contribution,670488,static,0.8061416664341543,0.16526004159388666,0.15876714602444483,0.00029455143612109577,0.0014138611384034935,0.0064928955694418256
KidneyDisease,pca_contribution,670488,self_paced,0.8061911951157289,0.16526004159388666,0.15585526336175712,0.00029455143612109577,0.0023924467485097324,0.00940477823212954
KidneyDisease,pca_contribution,116740,curriculum,0.8158380458921755,0.16648192125313208,0.15569376258674297,0.00017005935093472512,0.005844503778508802,0.010788158666389103
KidneyDisease,pca_contribution,116740,static,0.8208878023072551,0.16648192125313208,0.18613253004296026,0.00017005935093471203,0.018535509018398115,0.01965060878982819
KidneyDisease,pca_contribution,116740,self_paced,0.8064440582670447,0.16648192125313208,0.15516293771662748,0.00017005935093472512,0.0011316148212617803,0.011318983536504595
KidneyDisease,pca_contribution,26226,curriculum,0.7974902358731718,0.16829212600553764,0.16414439595408684,0.000449934750694325,0.009671904271810038,0.004147730051450804
KidneyDisease,pca_contribution,26226,static,0.8034089942472207,0.16829212600553764,0.16459021238769259,0.0004499347506943349,0.006812421090285089,0.003701913617845054
KidneyDisease,pca_contribution,26226,self_paced,0.807804039207139,0.16829212600553764,0.150878681674131,0.000449934750694325,0.0011520565153590322,0.017413444331406652
KidneyDisease,feature_kDN,670488,curriculum,0.7874014210874791,0.16526004159388666,0.19526538067338828,0.00029455143612109577,0.0013682236485423993,0.03000533907950162
KidneyDisease,feature_kDN,670488,static,0.7891123145539218,0.16526004159388666,0.20013346505422577,0.00029455143612109577,0.0007741924100773055,0.034873423460339115
KidneyDisease,feature_kDN,670488,self_paced,0.819364402969325,0.16526004159388666,0.15660674609352446,0.00029455143612109577,0.006445049979027104,0.008653295500362201
KidneyDisease,feature_kDN,116740,curriculum,0.7856287247376014,0.16648192125313208,0.19370475923296182,0.00017005935093471203,0.009143335551095332,0.027222837979829745
KidneyDisease,feature_kDN,116740,static,0.7768854782798917,0.16648192125313208,0.20639363979130534,0.00017005935093471203,0.004295512350769176,0.03991171853817327
KidneyDisease,feature_kDN,116740,self_paced,0.8031526611614258,0.16648192125313208,0.17689591370114388,0.0001700593509347055,0.001258743613545087,0.010413992448011805
KidneyDisease,feature_kDN,26226,curriculum,0.7845852863049355,0.16829212600553764,0.19069493400205814,0.0004499347506943349,0.0013166885128044886,0.022402807996520502
KidneyDisease,feature_kDN,26226,static,0.7724113174012411,0.16829212600553764,0.20450573492085145,0.000449934750694325,0.0026836361926648755,0.036213608915313805
