model,hardness_metric,strategy,Dataset,metric,baseline,gain_index,gain_std,n_seeds,win_rate
HardTVAE_N1_curriculum,N1,curriculum,Pima,F1 Score,TVAE,0.03803220765589117,0.09610078362888434,5,0.6
HardTVAE_N1_curriculum,N1,curriculum,Pima,Precision,TVAE,0.06257459196096467,0.1327644914417131,5,0.8
HardTVAE_N1_curriculum,N1,curriculum,Pima,Recall,TVAE,0.01558441558441559,0.03830618494481203,5,0.6
HardTVAE_N1_curriculum,N1,curriculum,Pima,Specificity,TVAE,0.056119288119288104,0.1308049577785612,5,0.8
HardTVAE_N1_curriculum,N1,curriculum,Thoracic,F1 Score,TVAE,-0.013085972159513282,0.022347211515510074,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Thoracic,Precision,TVAE,-0.0034324388212631394,0.005860758778621005,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Thoracic,Recall,TVAE,-0.025531914893617013,0.04360404581259405,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Thoracic,Specificity,TVAE,-0.0044680851063829295,0.00763070801720394,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Vertebral,F1 Score,TVAE,-0.008897022975664947,0.23831872398454537,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Vertebral,Precision,TVAE,0.0708527710459045,0.23021874305490153,5,0.4
HardTVAE_N1_curriculum,N1,curriculum,Vertebral,Recall,TVAE,4.4408920985006264e-17,0.1596692731711559,5,0.2
HardTVAE_N1_curriculum,N1,curriculum,Vertebral,Specificity,TVAE,-0.06285714285714292,0.392876856374962,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,BCWDD,F1 Score,TVAE,0.00934684506649206,0.021027763696462917,10,0.3
HardTVAE_N1_self_paced,N1,self_paced,BCWDD,Precision,TVAE,0.007357556139685972,0.020389818472140442,10,0.3
HardTVAE_N1_self_paced,N1,self_paced,BCWDD,Recall,TVAE,0.008771929824561408,0.020675636876799616,10,0.3
HardTVAE_N1_self_paced,N1,self_paced,BCWDD,Specificity,TVAE,0.013053467000835418,0.029514668596960985,10,0.3
HardTVAE_N1_self_paced,N1,self_paced,HeartCleveland,F1 Score,TVAE,-0.018749480297627776,0.04723108593906107,10,0.1
HardTVAE_N1_self_paced,N1,self_paced,HeartCleveland,Precision,TVAE,-0.019570628626231323,0.03838373636541382,10,0.1
HardTVAE_N1_self_paced,N1,self_paced,HeartCleveland,Recall,TVAE,-0.019354838709677448,0.04354506823939052,10,0.1
HardTVAE_N1_self_paced,N1,self_paced,HeartCleveland,Specificity,TVAE,-0.02224179994578477,0.04973964409960636,10,0.1
HardTVAE_N1_self_paced,N1,self_paced,Hepatitis,F1 Score,TVAE,0.026207960834397637,0.0754733316100734,6,0.3333333333333333
HardTVAE_N1_self_paced,N1,self_paced,Hepatitis,Precision,TVAE,0.0766431051587302,0.12688898615641336,6,0.5
HardTVAE_N1_self_paced,N1,self_paced,Hepatitis,Recall,TVAE,-0.010416666666666666,0.07306532465312576,6,0.3333333333333333
HardTVAE_N1_self_paced,N1,self_paced,Hepatitis,Specificity,TVAE,0.12580128205128202,0.14404100764584088,6,0.5
HardTVAE_N1_self_paced,N1,self_paced,Hypothyroid,F1 Score,TVAE,0.02157617825613687,0.04849385450019134,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,Hypothyroid,Precision,TVAE,0.028060171827110403,0.06388016863358009,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,Hypothyroid,Recall,TVAE,0.014285714285714412,0.03199855473906578,5,0.4
HardTVAE_N1_self_paced,N1,self_paced,Hypothyroid,Specificity,TVAE,0.17192118226600986,0.4035841873725656,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,ILPD,F1 Score,TVAE,-0.0005134570785045201,0.05278576763972821,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,ILPD,Precision,TVAE,0.008922569153748072,0.1085091116820949,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,ILPD,Recall,TVAE,0.0,0.03974928610019858,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,ILPD,Specificity,TVAE,-0.02100840336134451,0.16417186512082035,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid1,F1 Score,TVAE,0.052727272727272734,0.11790176608635256,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid1,Precision,TVAE,0.06611570247933882,0.147839205123953,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid1,Recall,TVAE,0.036363636363636355,0.08131156281817414,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid1,Specificity,TVAE,0.16363636363636364,0.3659020326817838,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_self_paced,N1,self_paced,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_self_paced,N1,self_paced,Pima,F1 Score,TVAE,0.04252235512158664,0.09236513497939695,5,0.6
HardTVAE_N1_self_paced,N1,self_paced,Pima,Precision,TVAE,0.06204682907908854,0.1356591302091454,5,0.4
HardTVAE_N1_self_paced,N1,self_paced,Pima,Recall,TVAE,0.012987012987012991,0.030457245193658642,5,0.4
HardTVAE_N1_self_paced,N1,self_paced,Pima,Specificity,TVAE,0.07856854256854252,0.14836239129747464,5,0.8
HardTVAE_N1_self_paced,N1,self_paced,Thoracic,F1 Score,TVAE,-0.004787065645884381,0.01708219412039824,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,Thoracic,Precision,TVAE,0.0054306847908363485,0.012551227924728943,5,0.4
HardTVAE_N1_self_paced,N1,self_paced,Thoracic,Recall,TVAE,-0.017021276595744685,0.046126560401444285,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,Thoracic,Specificity,TVAE,0.020592705167173292,0.04627194765063833,5,0.4
HardTVAE_N1_self_paced,N1,self_paced,Vertebral,F1 Score,TVAE,-0.03103663536393666,0.2579618067706374,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,Vertebral,Precision,TVAE,-0.04897286670258664,0.33167464031041544,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,Vertebral,Recall,TVAE,-0.006451612903225779,0.1586886951774045,5,0.2
HardTVAE_N1_self_paced,N1,self_paced,Vertebral,Specificity,TVAE,-0.05545314900153615,0.3910601751337002,5,0.2
HardTVAE_N1_static,N1,static,BCWDD,F1 Score,TVAE,-0.0001349827546665683,0.008143967586794821,10,0.1
HardTVAE_N1_static,N1,static,BCWDD,Precision,TVAE,0.0009580722239748596,0.007865873019783141,10,0.2
HardTVAE_N1_static,N1,static,BCWDD,Recall,TVAE,-1.1102230246251566e-17,0.008270254750719854,10,0.1
HardTVAE_N1_static,N1,static,BCWDD,Specificity,TVAE,-0.001984126984126977,0.007914645710823415,10,0.1
HardTVAE_N1_static,N1,static,HeartCleveland,F1 Score,TVAE,-0.005074426416889,0.056017195718292626,10,0.4
HardTVAE_N1_static,N1,static,HeartCleveland,Precision,TVAE,-0.006822209507593491,0.05936951192761093,10,0.4
HardTVAE_N1_static,N1,static,HeartCleveland,Recall,TVAE,-0.0064516129032258455,0.05440477694913337,10,0.3
HardTVAE_N1_static,N1,static,HeartCleveland,Specificity,TVAE,-0.002792084575765763,0.05727068948776933,10,0.4
HardTVAE_N1_static,N1,static,Hepatitis,F1 Score,TVAE,0.06264975977619658,0.15824497575134108,6,0.6666666666666666
HardTVAE_N1_static,N1,static,Hepatitis,Precision,TVAE,0.10851314484126988,0.22287165719632188,6,0.6666666666666666
HardTVAE_N1_static,N1,static,Hepatitis,Recall,TVAE,0.03125,0.10269797953221865,6,0.5
HardTVAE_N1_static,N1,static,Hepatitis,Specificity,TVAE,0.1781517094017094,0.4417190163175077,6,0.6666666666666666
HardTVAE_N1_static,N1,static,Hypothyroid,F1 Score,TVAE,-0.008678367504091367,0.059106808527497556,5,0.4
HardTVAE_N1_static,N1,static,Hypothyroid,Precision,TVAE,-0.008882287172710357,0.08443394911552507,5,0.4
HardTVAE_N1_static,N1,static,Hypothyroid,Recall,TVAE,-0.007407407407407418,0.03511649419268808,5,0.4
HardTVAE_N1_static,N1,static,Hypothyroid,Specificity,TVAE,-0.11443826001676016,0.5055783898537481,5,0.4
HardTVAE_N1_static,N1,static,ILPD,F1 Score,TVAE,0.0602958737438571,0.056433823404875,5,0.8
HardTVAE_N1_static,N1,static,ILPD,Precision,TVAE,0.08754684005677163,0.07795145127337827,5,0.8
HardTVAE_N1_static,N1,static,ILPD,Recall,TVAE,0.027118644067796627,0.05944297598898367,5,0.6
HardTVAE_N1_static,N1,static,ILPD,Specificity,TVAE,0.09501020747281966,0.0916441873378994,5,0.8
HardTVAE_N1_static,N1,static,NewThyroid1,F1 Score,TVAE,0.011259968102073348,0.0251780541007153,5,0.2
HardTVAE_N1_static,N1,static,NewThyroid1,Precision,TVAE,0.023388429752066075,0.0522981188125983,5,0.2
HardTVAE_N1_static,N1,static,NewThyroid1,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_static,N1,static,NewThyroid1,Specificity,TVAE,0.0388888888888889,0.08695819912499185,5,0.2
HardTVAE_N1_static,N1,static,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_static,N1,static,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_static,N1,static,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_static,N1,static,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N1_static,N1,static,Pima,F1 Score,TVAE,0.04659040903407363,0.11888867447207377,5,0.6
HardTVAE_N1_static,N1,static,Pima,Precision,TVAE,0.07838893243301807,0.13639643121788525,5,0.6
HardTVAE_N1_static,N1,static,Pima,Recall,TVAE,0.038961038961038974,0.057349096534596425,5,0.6
HardTVAE_N1_static,N1,static,Pima,Specificity,TVAE,0.03807599807599806,0.18940279820780545,5,0.6
HardTVAE_N1_static,N1,static,Thoracic,F1 Score,TVAE,-0.011103934718881315,0.01918912325679556,5,0.0
HardTVAE_N1_static,N1,static,Thoracic,Precision,TVAE,-0.0029599797441712374,0.00510576350121174,5,0.0
HardTVAE_N1_static,N1,static,Thoracic,Recall,TVAE,-0.021276595744680837,0.03685214484189101,5,0.0
HardTVAE_N1_static,N1,static,Thoracic,Specificity,TVAE,-0.003723404255319135,0.006449125347330923,5,0.0
HardTVAE_N1_static,N1,static,Vertebral,F1 Score,TVAE,0.05377084137588841,0.19366880207932766,5,0.2
HardTVAE_N1_static,N1,static,Vertebral,Precision,TVAE,0.10733800475916935,0.20843331416576275,5,0.4
HardTVAE_N1_static,N1,static,Vertebral,Recall,TVAE,0.04516129032258067,0.11983339110326914,5,0.2
HardTVAE_N1_static,N1,static,Vertebral,Specificity,TVAE,0.06341013824884788,0.3108153520832725,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,BCWDD,F1 Score,TVAE,0.009550135029397378,0.025110452939079445,10,0.4
HardTVAE_N2_curriculum,N2,curriculum,BCWDD,Precision,TVAE,0.006596306269715646,0.020271335598105185,10,0.4
HardTVAE_N2_curriculum,N2,curriculum,BCWDD,Recall,TVAE,0.008771929824561398,0.023754498259169497,10,0.3
HardTVAE_N2_curriculum,N2,curriculum,BCWDD,Specificity,TVAE,0.017021720969089393,0.040355701912768924,10,0.4
HardTVAE_N2_curriculum,N2,curriculum,HeartCleveland,F1 Score,TVAE,0.0008040000887803656,0.0372302497119481,10,0.2
HardTVAE_N2_curriculum,N2,curriculum,HeartCleveland,Precision,TVAE,0.0012965227566246295,0.032964264412418606,10,0.3
HardTVAE_N2_curriculum,N2,curriculum,HeartCleveland,Recall,TVAE,-1.1102230246251566e-17,0.03400298559320838,10,0.2
HardTVAE_N2_curriculum,N2,curriculum,HeartCleveland,Specificity,TVAE,-1.1102230246251566e-17,0.0389958355959882,10,0.2
HardTVAE_N2_curriculum,N2,curriculum,Hepatitis,F1 Score,TVAE,0.013985054430456742,0.05819019482686371,6,0.3333333333333333
HardTVAE_N2_curriculum,N2,curriculum,Hepatitis,Precision,TVAE,0.04239831349206352,0.10523068571346747,6,0.3333333333333333
HardTVAE_N2_curriculum,N2,curriculum,Hepatitis,Recall,TVAE,-0.010416666666666666,0.04704829079431756,6,0.16666666666666666
HardTVAE_N2_curriculum,N2,curriculum,Hepatitis,Specificity,TVAE,0.08306623931623928,0.13469707787749324,6,0.3333333333333333
HardTVAE_N2_curriculum,N2,curriculum,Hypothyroid,F1 Score,TVAE,0.0014885917021586481,0.006582383355656139,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Hypothyroid,Precision,TVAE,0.0011600775677766517,0.005667922290982382,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Hypothyroid,Recall,TVAE,0.0015873015873015817,0.006898626883812352,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Hypothyroid,Specificity,TVAE,0.0001318961204348046,0.0005732383370504169,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,ILPD,F1 Score,TVAE,0.015217415866057026,0.056859164695073156,5,0.8
HardTVAE_N2_curriculum,N2,curriculum,ILPD,Precision,TVAE,0.03674609910981386,0.0863803326353243,5,0.8
HardTVAE_N2_curriculum,N2,curriculum,ILPD,Recall,TVAE,0.010169491525423725,0.06842925165486899,5,0.6
HardTVAE_N2_curriculum,N2,curriculum,ILPD,Specificity,TVAE,0.011119023880738765,0.1531519680130093,5,0.6
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid1,F1 Score,TVAE,0.052727272727272734,0.11790176608635256,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid1,Precision,TVAE,0.06611570247933882,0.147839205123953,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid1,Recall,TVAE,0.036363636363636355,0.08131156281817414,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid1,Specificity,TVAE,0.16363636363636364,0.3659020326817838,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_curriculum,N2,curriculum,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_curriculum,N2,curriculum,Pima,F1 Score,TVAE,0.025923427570903823,0.13320736607095568,5,0.8
HardTVAE_N2_curriculum,N2,curriculum,Pima,Precision,TVAE,0.02834130158095096,0.19665604695073535,5,0.8
HardTVAE_N2_curriculum,N2,curriculum,Pima,Recall,TVAE,0.025974025974025983,0.04404110378652773,5,0.8
HardTVAE_N2_curriculum,N2,curriculum,Pima,Specificity,TVAE,0.03106301106301106,0.18978396719632246,5,0.6
HardTVAE_N2_curriculum,N2,curriculum,Thoracic,F1 Score,TVAE,-0.0022408963585434094,0.01950340921076073,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Thoracic,Precision,TVAE,-0.0006017623038899522,0.005114094161256504,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Thoracic,Recall,TVAE,-0.004255319148936154,0.03806073153191133,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Thoracic,Specificity,TVAE,-0.000744680851063817,0.006660628018084462,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Vertebral,F1 Score,TVAE,-0.037491593309407364,0.23769243382053856,5,0.4
HardTVAE_N2_curriculum,N2,curriculum,Vertebral,Precision,TVAE,-0.01352717210191694,0.27586654275220257,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Vertebral,Recall,TVAE,-0.019354838709677424,0.1488771710866364,5,0.2
HardTVAE_N2_curriculum,N2,curriculum,Vertebral,Specificity,TVAE,-0.07207373271889402,0.4060764483231828,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,BCWDD,F1 Score,TVAE,0.009455918276704412,0.01624527826671559,10,0.3
HardTVAE_N2_self_paced,N2,self_paced,BCWDD,Precision,TVAE,0.006772745818033466,0.011659956211926299,10,0.3
HardTVAE_N2_self_paced,N2,self_paced,BCWDD,Recall,TVAE,0.008771929824561408,0.014909413782435061,10,0.3
HardTVAE_N2_self_paced,N2,self_paced,BCWDD,Specificity,TVAE,0.017021720969089382,0.029858663742535565,10,0.3
HardTVAE_N2_self_paced,N2,self_paced,HeartCleveland,F1 Score,TVAE,-0.016420194140991228,0.03780659674830116,10,0.2
HardTVAE_N2_self_paced,N2,self_paced,HeartCleveland,Precision,TVAE,-0.017282357804429105,0.042278219104306576,10,0.2
HardTVAE_N2_self_paced,N2,self_paced,HeartCleveland,Recall,TVAE,-0.016129032258064523,0.03801649361217999,10,0.2
HardTVAE_N2_self_paced,N2,self_paced,HeartCleveland,Specificity,TVAE,-0.01832474925454053,0.039238207028995054,10,0.2
HardTVAE_N2_self_paced,N2,self_paced,Hepatitis,F1 Score,TVAE,0.08518062397372743,0.10852990455243594,6,0.5
HardTVAE_N2_self_paced,N2,self_paced,Hepatitis,Precision,TVAE,0.1338107638888889,0.1518262146463791,6,0.5
HardTVAE_N2_self_paced,N2,self_paced,Hepatitis,Recall,TVAE,0.052083333333333336,0.07306532465312576,6,0.5
HardTVAE_N2_self_paced,N2,self_paced,Hepatitis,Specificity,TVAE,0.22569444444444442,0.31661640683021164,6,0.5
HardTVAE_N2_self_paced,N2,self_paced,Hypothyroid,F1 Score,TVAE,0.0010226952154630097,0.0014025136619109251,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Hypothyroid,Precision,TVAE,0.0009206645621211651,0.0012971569764542445,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Hypothyroid,Recall,TVAE,0.001058201058201047,0.0014490014748813765,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Hypothyroid,Specificity,TVAE,0.006411416568515715,0.014213795058023988,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,ILPD,F1 Score,TVAE,0.033730451418486386,0.049292181747746175,5,0.6
HardTVAE_N2_self_paced,N2,self_paced,ILPD,Precision,TVAE,0.07045620398099497,0.08046648115450757,5,0.8
HardTVAE_N2_self_paced,N2,self_paced,ILPD,Recall,TVAE,0.013559322033898313,0.06498403224637567,5,0.6
HardTVAE_N2_self_paced,N2,self_paced,ILPD,Specificity,TVAE,0.04050230261596166,0.13305128091643373,5,0.6
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid1,F1 Score,TVAE,0.03199362041467304,0.07153991009353393,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid1,Precision,TVAE,0.04975206611570242,0.11124900185577452,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid1,Recall,TVAE,0.018181818181818188,0.0406557814090871,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid1,Specificity,TVAE,0.08181818181818183,0.18295101634089192,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_self_paced,N2,self_paced,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_self_paced,N2,self_paced,Pima,F1 Score,TVAE,0.04661911961904534,0.07359789471078347,5,0.8
HardTVAE_N2_self_paced,N2,self_paced,Pima,Precision,TVAE,0.07269480332800984,0.12003292637729657,5,0.8
HardTVAE_N2_self_paced,N2,self_paced,Pima,Recall,TVAE,0.02857142857142858,0.024981018261910844,5,0.8
HardTVAE_N2_self_paced,N2,self_paced,Pima,Specificity,TVAE,0.0426878306878307,0.09401116602734147,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Thoracic,F1 Score,TVAE,-0.00093737479635847,0.022094990332373363,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Thoracic,Precision,TVAE,0.010916216309174009,0.028105915904495408,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Thoracic,Recall,TVAE,-0.012765957446808507,0.03865085558422331,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,Thoracic,Specificity,TVAE,0.021337386018237103,0.0523072232733026,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Vertebral,F1 Score,TVAE,0.0033779069200360334,0.23269251255629148,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Vertebral,Precision,TVAE,0.02362170695130026,0.2760716757082387,5,0.4
HardTVAE_N2_self_paced,N2,self_paced,Vertebral,Recall,TVAE,0.012903225806451646,0.14711940969021137,5,0.2
HardTVAE_N2_self_paced,N2,self_paced,Vertebral,Specificity,TVAE,-0.014807987711213532,0.38757867804152,5,0.4
HardTVAE_N2_static,N2,static,BCWDD,F1 Score,TVAE,0.05532742892790189,0.1428386375182151,10,0.5
HardTVAE_N2_static,N2,static,BCWDD,Precision,TVAE,0.06198197035241333,0.17187467442641383,10,0.5
HardTVAE_N2_static,N2,static,BCWDD,Recall,TVAE,0.04035087719298247,0.09822124454096734,10,0.5
HardTVAE_N2_static,N2,static,BCWDD,Specificity,TVAE,0.07512531328320805,0.180582019245807,10,0.5
HardTVAE_N2_static,N2,static,HeartCleveland,F1 Score,TVAE,-0.007007031658984119,0.026180495188186794,10,0.1
HardTVAE_N2_static,N2,static,HeartCleveland,Precision,TVAE,-0.005401135367179488,0.02405031600410181,10,0.1
HardTVAE_N2_static,N2,static,HeartCleveland,Recall,TVAE,-0.006451612903225812,0.025445504443439248,10,0.1
HardTVAE_N2_static,N2,static,HeartCleveland,Specificity,TVAE,-0.009094605584169158,0.028964055265283794,10,0.1
HardTVAE_N2_static,N2,static,Hepatitis,F1 Score,TVAE,0.055338669950738904,0.09058316146282569,6,0.3333333333333333
HardTVAE_N2_static,N2,static,Hepatitis,Precision,TVAE,0.08741319444444445,0.13680742825142397,6,0.3333333333333333
HardTVAE_N2_static,N2,static,Hepatitis,Recall,TVAE,0.03125,0.05229125165837972,6,0.3333333333333333
HardTVAE_N2_static,N2,static,Hepatitis,Specificity,TVAE,0.17815170940170943,0.32244357032382176,6,0.3333333333333333
HardTVAE_N2_static,N2,static,Hypothyroid,F1 Score,TVAE,-0.03388541789814246,0.047280871117856005,5,0.2
HardTVAE_N2_static,N2,static,Hypothyroid,Precision,TVAE,-0.03731339185593772,0.05846232179661668,5,0.2
HardTVAE_N2_static,N2,static,Hypothyroid,Recall,TVAE,-0.02275132275132279,0.0317790833236937,5,0.2
HardTVAE_N2_static,N2,static,Hypothyroid,Specificity,TVAE,-0.356005717066877,0.42526602884368936,5,0.0
HardTVAE_N2_static,N2,static,ILPD,F1 Score,TVAE,0.025717543167308676,0.04331539764391898,5,0.8
HardTVAE_N2_static,N2,static,ILPD,Precision,TVAE,0.09694961042707692,0.13344993869318594,5,0.8
HardTVAE_N2_static,N2,static,ILPD,Recall,TVAE,0.03389830508474576,0.046417165890268335,5,0.8
HardTVAE_N2_static,N2,static,ILPD,Specificity,TVAE,0.013720742534301889,0.05824947619336706,5,0.8
HardTVAE_N2_static,N2,static,NewThyroid1,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid1,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid1,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid1,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_N2_static,N2,static,Pima,F1 Score,TVAE,0.04453218781352042,0.07693703418881247,5,0.6
HardTVAE_N2_static,N2,static,Pima,Precision,TVAE,0.06921655413011477,0.11513031633694214,5,0.6
HardTVAE_N2_static,N2,static,Pima,Recall,TVAE,0.020779220779220786,0.031276869035824155,5,0.6
HardTVAE_N2_static,N2,static,Pima,Specificity,TVAE,0.062331890331890294,0.09832140482255605,5,0.8
HardTVAE_N2_static,N2,static,Thoracic,F1 Score,TVAE,-0.017463537138993446,0.012403947383820673,5,0.0
HardTVAE_N2_static,N2,static,Thoracic,Precision,TVAE,-0.004583636272183056,0.0032468179184529005,5,0.0
HardTVAE_N2_static,N2,static,Thoracic,Recall,TVAE,-0.03404255319148937,0.024259051597854017,5,0.0
HardTVAE_N2_static,N2,static,Thoracic,Specificity,TVAE,-0.0059574468085106195,0.0042453340296244434,5,0.0
HardTVAE_N2_static,N2,static,Vertebral,F1 Score,TVAE,0.07499178593532682,0.1773802016434325,5,0.6
HardTVAE_N2_static,N2,static,Vertebral,Precision,TVAE,0.09138236541643324,0.21741774742257153,5,0.4
HardTVAE_N2_static,N2,static,Vertebral,Recall,TVAE,0.05161290322580647,0.11764246792780952,5,0.4
HardTVAE_N2_static,N2,static,Vertebral,Specificity,TVAE,0.10838709677419353,0.27923218153836565,5,0.6
HardTVAE_TD_U_curriculum,TD_U,curriculum,BCWDD,F1 Score,TVAE,0.053559016027782035,0.12425444986813189,10,0.7
HardTVAE_TD_U_curriculum,TD_U,curriculum,BCWDD,Precision,TVAE,0.060008063032245686,0.1535145455743167,10,0.7
HardTVAE_TD_U_curriculum,TD_U,curriculum,BCWDD,Recall,TVAE,0.03859649122807017,0.08009774815562075,10,0.6
HardTVAE_TD_U_curriculum,TD_U,curriculum,BCWDD,Specificity,TVAE,0.07211779448621551,0.15054618477823717,10,0.7
HardTVAE_TD_U_curriculum,TD_U,curriculum,HeartCleveland,F1 Score,TVAE,-0.00885769561759886,0.059243286863858706,10,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,HeartCleveland,Precision,TVAE,-0.011255798295271967,0.05580053008332679,10,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,HeartCleveland,Recall,TVAE,-0.009677419354838757,0.056999390454617514,10,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,HeartCleveland,Specificity,TVAE,-0.010490647872052072,0.05898951502679915,10,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hepatitis,F1 Score,TVAE,0.0050564830018853075,0.06084629962632032,6,0.16666666666666666
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hepatitis,Precision,TVAE,0.02573164682539686,0.10412658844923219,6,0.16666666666666666
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hepatitis,Recall,TVAE,-0.010416666666666666,0.04704829079431756,6,0.16666666666666666
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hepatitis,Specificity,TVAE,0.040331196581196556,0.11314337120156505,6,0.16666666666666666
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hypothyroid,F1 Score,TVAE,-0.017957377354457106,0.04148456393210039,5,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hypothyroid,Precision,TVAE,-0.010919346465637258,0.02494854591927668,5,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hypothyroid,Recall,TVAE,-0.011111111111111049,0.026481468267179144,5,0.2
HardTVAE_TD_U_curriculum,TD_U,curriculum,Hypothyroid,Specificity,TVAE,-0.18430436166825856,0.39479511003749684,5,0.0
